word,frequency,example_sentence
芳しく,1,税収が芳しくないな作物の収穫量も落ちている。
苛む,1,軍に来てそれは理解した犠牲ほど心を苛むものはない。
苛烈,1,一角獣による浄化の力その本質は穢れを許さぬ苛烈な純粋さにある。
苛酷,1,最後の戦いではこの地も苛酷な様相でございましたが。
若,1,ありがとう若き人の子たち。
若々しい,1,ヤーナ終戦後、長年培ってきた魔力と知恵で宮廷魔術師としてコルニアの王政を支える晩年は惜しまれながら職を辞して魔女の里へ戻り、長老として里の者を教え導いたいつまでも若々しい姿を保ち最期は多くの弟子たちに看取られたという。
若く,1,それに、軍を率いる王子は若くとも頼もしく信頼がおけますから。
若輩,1,俺は解放軍の中じゃまだまだ若輩者だ。
苦しかっ,1,それだけあの子が敵に囚われた時私は嫌で、苦しかった。
苦しめる,1,いやあたしは前々から信じていたよあの方が民を苦しめるはずないとね。
苦境,1,貴方は苦境に立てど、周りには何も告げずに解決しようとするでしょう。
苦悩,1,こいつはお前の苦悩や努力に気づき激励しているのだ。
苦楽,1,仲間と共に苦楽を過ごすこの瞬間を俺は大切にしたい。
苦痛,1,そう信じて気丈に待ち続けあらゆる苦痛も屈辱も耐え。
苦肉の策,1,行方知れずのスカーレット様を見つけるまでの苦肉の策でした。
茂っ,1,色も形もさまざまなキノコたちが天井を突き破らんほどに大きく茂って。
茶飯事,1,魔女だからね動物と話すなんて日常茶飯事さ。
草,1,最悪野草でも。
草っぱら,1,傭兵を始めてコルニアに来てからさ青々とした草っぱらを見たのはな。
草むら,1,一人は翌朝全裸で草むらのなか目を覚ました。
荒,1,もう誰にも踏み荒らさせはしない。
荒かっ,1,ルノー様はほんと人使いが荒かったこれでやっと解放されるよ。
荒くれ者,1,その店がある地域なんだが荒くれ者が多くてな。
荒げ,1,あ、ああそうだなすまない、つい声を荒げてしまった。
荒事,1,護衛に運搬、荒事ならなんでも来いだあんたらとの仕事を望むヤツもいるぜ。
荒廃,1,瓦礫、廃屋、疫病の揃った荒廃の地。
荒野,1,敗れて荒野に追放された王子が屈辱を乗り越えて作った国。
莫大,1,リーザ解放軍の解散後、マゼランと共に各地を巡った先で出会ったとある豪商に商才を見出されるもとより商いに手慣れた彼女だったが王から賜った褒賞金を元手に事業を始めると山が当たり莫大な利益を上げたこれを起点に砂漠の経済は活発化したという。
菌糸,1,ふかふかの菌糸が絨毯のように部屋いっぱいに広がって。
華々しい,1,しかし二人の婚礼では華々しい雰囲気に水を差すように。
華奢,1,それにしても華奢な体なのに本当に力持ちですね。
華麗,1,驚いたよ、自分より大きい兵士を華麗な剣さばきで倒してさ。
萎縮,1,なんちゅう威圧感だ思わず萎縮しちまうぜ。
落ちこぼれ,1,あなたに落ちこぼれの気持ちがわかるわけがありません。
落ちつか,1,どうにも鼓動が高まって落ちつかなくて。
落ちぶれ,1,なんだこんなので参るとはここらの賊も落ちぶれたもんだな。
落ちよう,1,バストリアスが落ちようともここは通さん。
落ちりゃ,1,だが易々と退く気はないぜ首都さえ落ちりゃこっちのもんだ。
落ち合おう,1,わかったならば王城攻略前に落ち合おう。
落ち延び,1,パレィア島へと落ち延びたのであった。
落ち着け,1,オクリース戦後、騎士団を辞すると、剣を教典に持ちかえパレィア正教の教えを説く使者として縁の深いコルニアの教会に腰を落ち着けた天使でありながら、人間に寄り添う彼女はコルニアの天使として厚い信頼を寄せられたが悪を許さぬ厳しい姿勢は剣を持たない今も健在だという。
落っこち,1,ここに落っこちてる炎で少しずつ溶かせるか。
落っことす,1,もう卵の殻も一片だって入らないし食材を落っことすこともなくなった。
落とし前,1,落とし前はつけてやる俺らを舐めてくれた分もキッチリな。
落とし物,1,今回はあれか、昨日の落とし物を拾ってあげたやつか。
落とす,1,この任務で命を落とす覚悟をしているんだと。
落とせ,1,指揮官を落とせば我らの勝利だ。
落城,1,ソルドラーガ落城の折行方知れずとなられたので。
落書き,1,壁に描かれている魔法陣はただの落書きの可能性も。
落着,1,ひとまず一件落着ってとこだな旦那も長い間お疲れさん。
落馬,1,馬上訓練でお前だけ、馬を御しきれず落馬したのを思い出すな。
葡萄酒,1,やはりコルニア北東のこの地域は酒がうまいです、特に葡萄酒がいい。
葬っ,1,戦となれば、どれだけ敵を葬ったかが成果となるでしょう。
葬る,1,だがそれでこそ、貴様らを葬ることで陛下への手土産にもなろう。
葬儀,1,教皇様の葬儀も終え、各教会に次期教皇の話も伝えました。
蒔い,1,相互不信の種を見事に蒔いてくれた人間の見事な手腕よ。
蒔く,1,種があれば少し頂くこともありますよいつか私の花園にも蒔くつもりです。
蒙昧,1,我らを導く神に誓いて無知蒙昧の輩を成敗いたす。
蒸発,1,日中のオアシス周辺は水が蒸発して温度が下がるから生活できるのよ。
蒼,1,遠目で見てもわかる、戦場でも褪せない清廉な蒼髪きめ細かな肌。
蒼い,1,私の蒼い髪をいたく気に入られて撫でてくださったのを覚えています。
蓋,1,木の枝と鍋の蓋を手に妹とよく騎士ごっこをしたんですよ。
蔑み,1,参列した者たちが彼を卑しき砂漠の末裔と蔑み吹聴しておりました。
蔓延る,1,当時の私は失意のままにその病の蔓延る集落へ足を運んだの。
薄く,1,見てなさいほらあなたのより色が薄くて綺麗でしょ。
薄まり,1,獣人が世界を救った王様といりゃ大陸中にある偏見も薄まりそうだしな。
薄れ,1,リーザの真っすぐさとアレインのたゆまぬ説得により反感は徐々に薄れていった。
薄暗く,1,わずかに薄暗く、冷たく、美しい俺が思う原風景に限りなく近い。
薄汚い,1,ライマンだ、薄汚い獣よ。
薙ぎ払う,1,俺たち「グラディエーター」はこの大斧で敵一列を薙ぎ払う。
薪割り,1,まったくつまみ食いの罰に薪割りさせられるなんて。
薬草,1,なに御使いである我らの羽根をそこらの薬草と一緒にするな。
藹々,1,時折アレインが彼の家を訪ね、ユニフィとラモーナも交え和気藹々と過ごしたそうだ。
蘇り,1,あの懐かしい味に、厳しくも優しくご指導いただいた記憶が蘇りました。
虐げ,1,俺たち獣人はゼノイラに虐げられ挙げ句には奴らの道具にされてる。
虚,1,謙虚だねぇ40ま、30嫌いじゃないぜ。
虚しい,1,愛の告白をされても、それが薬の効果だなんて虚しいでしょう。
虚勢,1,だが兄のいない今虚勢を張ってでも私がやるしかない。
虚無,1,復讐と怨嗟の声が大きく響くがねそんなものは所詮虚無だよ。
虚空,1,体を失い、八百年もの間虚空を漂い続けたゼノイラ百万の民。
虫ケラ,1,なに反乱軍だとこの忙しい時に鬱陶しい虫ケラどもめ。
蛙,1,今も相談に乗っていただいているのにゲコゲコ蛙に似てるだなんて。
蛮勇,1,我が名はガレリウスその蛮勇を讃え手ずから屠ってやろう。
蛮族,1,そう、なら盗賊に化けろって言われてもできるの蛮族とかでも。
